key,PROGRAMA,CICLO,ESTADO,CREDITOS,PROMEDIO,GENERO,TITULO_BACHILLER,EDAD,ESTADO_CIVIL,EMPLEO,ESTRATO,GRUPO_VULNERABLE,latitude,longitude,LOCALIDAD
MTAwMTA1Mjg1NCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,34,3.748941176470588,F,REGULAR,21,SOLTERO,EMPLEADO,2,1,4.6228947,-74.19447779999999,BOSA
MTAwMTA1Njk1NCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,53,2.909245283018867,M,REGULAR,19,SOLTERO,DESEMPLEADO,3,1,4.55806,-74.11929980000002,BOSA
MTAwMTA1Nzg0MiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,4.2694117647058825,M,VALIDACION,19,,INDEPENDIENTE,2,0,,,KENNEDY
MTAwMTA1OTAzMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.26625,M,REGULAR,18,SOLTERO,OTRO,2,1,4.7129863,-74.12082009999997,USME
MTAwMTA2MTc0MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.131111111111111,M,REGULAR,17,SOLTERO,DESEMPLEADO,3,0,4.5983047,-74.1133177,ANTONIO NARINO
MTAwMTA2NDg5MSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,48,3.8637499999999996,F,VALIDACION,22,SOLTERO,EMPLEADO,2,0,4.69808,-74.1116747,SUBA
MTAwMTA2NTM1NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,55,3.2958181818181824,M,REGULAR,18,SOLTERO,EMPLEADO,3,0,,,KENNEDY
MTAwMTA3NzY5OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,47,3.2758510638297866,M,REGULAR,19,SOLTERO,DESEMPLEADO,1,0,,,MUNICIPIO ALEDANO
MTAwMTA3ODI3OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.524375,F,REGULAR,17,SOLTERO,INDEPENDIENTE,3,0,4.5983644,-74.0990046,LOS MARTIRES
MTAwMTA4OTI1MiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,104,3.5749615384615394,M,REGULAR,20,SOLTERO,,3,0,4.59808,-74.0760439,SUBA
MTAwMTA5MjQ5MCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.1305555555555555,M,REGULAR,18,SOLTERO,DESEMPLEADO,3,0,4.6775872000000005,-74.0782039,ENGATIVA
MTAwMTA5Njk0NCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,31,3.5893548387096774,M,REGULAR,19,SOLTERO,DESEMPLEADO,2,0,,,SUBA
MTAwMTA5ODEyOCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,37,3.182702702702703,M,REGULAR,19,SOLTERO,DESEMPLEADO,2,0,4.7339795,-74.10125649999998,SUBA
MTAwMTA5ODYxMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,31,4.331612903225807,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,,,SUBA
MTAwMTA5ODc5MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,3.768125,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,4.7674945,-74.0252823,SANTA FE
MTAwMTExMTYwMCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.9899999999999998,M,REGULAR,20,SOLTERO,DESEMPLEADO,3,0,4.5991257,-74.1424262,ENGATIVA
MTAwMTExMjg2OSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,51,2.9060784313725487,M,REGULAR,20,SOLTERO,DESEMPLEADO,2,0,,,BOSA
MTAwMTExNjI3NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,3.9418749999999996,M,REGULAR,19,SOLTERO,DESEMPLEADO,2,0,4.7446213,-74.1180592,SUBA
MTAwMTExNzU0OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,3.970625,F,REGULAR,18,SOLTERO,EMPLEADO,2,0,4.7244883,-74.0836922,SUBA
MTAwMTE2NzIyNSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,54,3.5188888888888896,M,VALIDACION,20,SOLTERO,DESEMPLEADO,3,0,4.6811721,-74.09951720000002,ENGATIVA
MTAwMTE2NzI1OCB8IFRFQ05PTE9HSUEgRU4gQVVUT01BVElaQUNJT04gSU5EVVNUUklBTA==,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,TECNOLOGIA,ACTIVO,31,4.467258064516129,M,REGULAR,20,SOLTERO,DESEMPLEADO,3,1,4.6407013,-74.1431953,MUNICIPIO ALEDANO
MTAwMTE3MTYyOCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,65,3.337384615384615,F,REGULAR,20,SOLTERO,EMPLEADO,2,0,4.5896028,-74.1220048,TUNJUELITO
MTAwMTE3MjQ5OCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,3.8150588235294123,M,REGULAR,20,SOLTERO,EMPLEADO,2,0,,,KENNEDY
MTAwMTE3MzAyNiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,71,3.431830985915492,M,REGULAR,20,SOLTERO,DESEMPLEADO,3,0,4.5553694,-74.1225119,BOSA
MTAwMTE3MzE4MyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,51,3.9474509803921567,F,,20,SOLTERO,,2,0,4.6428981,-74.1235437,LOS MARTIRES
MTAwMTE3NTAxOSB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,ACTIVO,25,4.2668,M,REGULAR,21,SOLTERO,DESEMPLEADO,2,0,4.5432459000000005,-74.1112079,SANTA FE
MTAwMTE3NjUwMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,4.127857142857143,M,REGULAR,17,SOLTERO,DESEMPLEADO,3,0,4.7341319,-74.07832320000001,ENGATIVA
MTAwMTE3NjYwMCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,1.342222222222222,M,REGULAR,19,SOLTERO,DESEMPLEADO,2,0,4.758604900000001,-74.034925,MUNICIPIO ALEDANO
MTAwMTE4Mjc1OSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,52,2.3855769230769237,M,REGULAR,20,SOLTERO,DESEMPLEADO,2,0,,,RAFAEL URIBE
MTAwMTE4NTIyMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.225625,F,REGULAR,19,SOLTERO,EMPLEADO,2,0,4.6622061,-74.1348235,KENNEDY
MTAwMTE4NTYzNCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,3.5631250000000003,M,REGULAR,17,SOLTERO,DESEMPLEADO,2,0,4.6418499,-74.1717053,KENNEDY
MTAwMTE4NTcxNCB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,15,4.315333333333333,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,4.6418499,-74.1717053,KENNEDY
MTAwMTE4NTc3MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.569500000000001,M,REGULAR,17,SOLTERO,DESEMPLEADO,3,0,,,KENNEDY
MTAwMTE4NTc4NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,17,4.284117647058824,M,REGULAR,17,SOLTERO,INDEPENDIENTE,3,0,4.6084403,-74.0766358,ANTONIO NARINO
MTAwMTE4NTg0MSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,33,3.5967878787878784,M,REGULAR,19,SOLTERO,DESEMPLEADO,2,0,4.6605712,-74.05559040000001,BOSA
MTAwMTE4NjM2NCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,15,4.205333333333333,F,REGULAR,18,,OTRO,1,0,,,CIUDAD BOLIVAR
MTAwMTE4NjQ5NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.185625,F,REGULAR,18,SOLTERO,EMPLEADO,2,0,,,KENNEDY
MTAwMTE4NzExOSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,15,3.991333333333333,M,REGULAR,18,SOLTERO,EMPLEADO,3,0,4.6612327,-74.06844759999998,LOS MARTIRES
MTAwMTE4NzM1NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.0675,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,,,USME
MTAwMTE4Nzc4MCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.7155555555555555,M,REGULAR,18,SOLTERO,EMPLEADO,2,0,4.6661633,-74.10943780000002,TUNJUELITO
MTAwMTE4Nzg3NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.4866666666666664,M,REGULAR,18,SOLTERO,EMPLEADO,3,0,,,KENNEDY
MTAwMTE4ODEzNSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,20,3.7359999999999998,M,REGULAR,17,SOLTERO,EMPLEADO,3,0,,,BOSA
MTAwMTE4ODcwOCB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,56,3.994928571428571,M,REGULAR,19,SOLTERO,DESEMPLEADO,3,0,4.715688,-74.0732535,TUNJUELITO
MTAwMTE5ODYyNSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,3.6832352941176474,M,REGULAR,19,SOLTERO,EMPLEADO,3,0,4.6198994,-74.1739635,KENNEDY
MTAwMTIwMzAzOSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,15,3.7580000000000005,M,REGULAR,18,SOLTERO,INDEPENDIENTE,3,1,4.7115529,-74.10257800000002,ENGATIVA
MTAwMTIwNDcxOCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,2.644117647058824,M,REGULAR,19,SOLTERO,DESEMPLEADO,3,0,4.7515338,-74.0768531,ENGATIVA
MTAwMTIxNjcyOCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,81,3.1627160493827167,M,REGULAR,19,SOLTERO,DESEMPLEADO,3,0,4.6940870000000015,-74.04600440000002,USAQUEN
MTAwMTIxNzM3OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,2.4566666666666666,M,REGULAR,17,SOLTERO,INDEPENDIENTE,2,0,4.7269142,-74.04795759999998,SUBA
MTAwMTI3MTg4OCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,37,3.6584864864864857,M,REGULAR,19,SOLTERO,INDEPENDIENTE,2,0,4.6409367,-74.0529929,BOSA
MTAwMTI3NjcxNCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,42,3.6570714285714283,M,REGULAR,20,SOLTERO,DESEMPLEADO,2,0,,,USME
MTAwMTI3NzI3NCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,36,3.801666666666667,M,REGULAR,20,SOLTERO,DESEMPLEADO,2,0,,,BOSA
MTAwMTI3NzMzMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,46,1.5860869565217386,M,REGULAR,20,SOLTERO,INDEPENDIENTE,3,0,,,CIUDAD BOLIVAR
MTAwMTI3OTc0MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,27,2.587037037037037,M,REGULAR,20,SOLTERO,DESEMPLEADO,2,0,,,
MTAwMTI4MjkwNyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,34,3.4038235294117647,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,4.6974597000000005,-74.09345359999998,CIUDAD BOLIVAR
MTAwMTI4MzUwOSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,35,3.8948571428571426,M,REGULAR,18,SOLTERO,DESEMPLEADO,3,0,4.6142474,-74.1567736,KENNEDY
MTAwMTI4NDQzMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,3.7104285714285714,M,REGULAR,20,SOLTERO,EMPLEADO,2,0,4.6821917,-74.164321,MUNICIPIO ALEDANO
MTAwMTI4NDU2OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,17,3.655294117647059,F,REGULAR,18,SOLTERO,EMPLEADO,2,0,4.6247721,-74.07493259999998,KENNEDY
MTAwMTI4NTU0OCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,51,3.238705882352941,M,REGULAR,18,SOLTERO,EMPLEADO,2,0,4.6660791,-74.01585279999998,SAN CRISTOBAL
MTAwMTI4NTc4NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.7611111111111106,M,REGULAR,18,SOLTERO,EMPLEADO,1,0,4.6726258000000005,-74.07096949999998,CIUDAD BOLIVAR
MTAwMTI4NTg5MyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.311875,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,4.6056313,-74.1140391,SANTA FE
MTAwMTI4NzMzNSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,3.821764705882353,M,REGULAR,19,SOLTERO,EMPLEADO,3,0,4.6212711,-74.0641262,KENNEDY
MTAwMTI4NzkyNSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,41,3.6646829268292684,M,REGULAR,19,SOLTERO,INDEPENDIENTE,2,0,,,SANTA FE
MTAwMTI5NjkwMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.7005555555555563,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,,,USME
MTAwMTI5NzMzMiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,2.507058823529412,M,REGULAR,19,SOLTERO,DESEMPLEADO,3,0,4.5432459000000005,-74.1112079,MUNICIPIO ALEDANO
MTAwMTI5ODAxMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,4.279999999999999,F,REGULAR,17,,DESEMPLEADO,2,0,,,BOSA
MTAwMTI5ODc0OCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,52,3.751923076923077,M,REGULAR,18,SOLTERO,EMPLEADO,2,0,4.5916223,-74.0667611,MUNICIPIO ALEDANO
MTAwMTI5OTk2MSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,15,4.280333333333332,M,REGULAR,18,SOLTERO,OTRO,2,0,7.8765482,-72.4834635,KENNEDY
MTAwMTI5OTk5MCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,21,3.636190476190476,M,REGULAR,18,SOLTERO,DESEMPLEADO,2,0,4.6503525,-74.05462920000002,SANTA FE
MTAwMTMxNjExNiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,3.5100000000000007,M,REGULAR,20,SOLTERO,EMPLEADO,2,0,,,RAFAEL URIBE
MTAwMTMxNjE0MCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,1.7570588235294113,M,REGULAR,18,SOLTERO,DESEMPLEADO,1,0,,,RAFAEL URIBE
MTAwMTMxNzI3NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,56,3.4335714285714283,M,REGULAR,19,SOLTERO,EMPLEADO,2,0,4.6436018,-74.16592490000002,KENNEDY
MTAwMTMyNDg1MCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.9282222222222227,M,REGULAR,20,SOLTERO,DESEMPLEADO,2,0,,,KENNEDY
MTAwMTMyNjYzOCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,31,3.322258064516129,M,REGULAR,20,SOLTERO,EMPLEADO,2,0,4.6380273,-74.1636966,KENNEDY
MTAwMTMyNzEyMiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,15,4.265666666666666,F,REGULAR,17,SOLTERO,DESEMPLEADO,2,0,,,KENNEDY
MTAwMTMyODkxNyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,31,3.8690322580645167,M,REGULAR,19,UNION LIBRE,INDEPENDIENTE,2,0,,,KENNEDY
MTAwMTMyOTQ4OCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,31,4.570645161290321,F,REGULAR,17,SOLTERO,DESEMPLEADO,2,0,4.624028900000001,-74.1477059,KENNEDY
